storenr,date,customers
184,2018-08-30,9252
189,2018-08-30,8452
191,2018-08-30,6376
192,2018-08-30,5144
193,2018-08-30,9724
196,2018-08-30,12276
197,2018-08-30,7424
200,2018-08-30,9664
206,2018-08-30,10328
207,2018-08-30,8176
211,2018-08-30,13012
213,2018-08-30,12416
218,2018-08-30,7124
221,2018-08-30,11516
222,2018-08-30,10424
227,2018-08-30,12384
229,2018-08-30,9096
230,2018-08-30,9908
231,2018-08-30,10860
236,2018-08-30,8628
254,2018-08-30,5628
257,2018-08-30,9324
262,2018-08-30,6504
266,2018-08-30,7524
267,2018-08-30,8404
268,2018-08-30,8120
272,2018-08-30,6024
278,2018-08-30,6188
291,2018-08-30,10256
301,2018-08-30,7764
306,2018-08-30,9408
323,2018-08-30,9960
101,2018-08-31,8448
105,2018-08-31,11604
110,2018-08-31,5176
111,2018-08-31,7904
112,2018-08-31,5660
113,2018-08-31,6320
115,2018-08-31,8552
117,2018-08-31,9968
118,2018-08-31,9156
122,2018-08-31,7980
124,2018-08-31,7076
125,2018-08-31,10092
126,2018-08-31,14256
127,2018-08-31,7088
128,2018-08-31,7796
192,2018-09-16,3548
193,2018-09-16,6712
196,2018-09-16,7796
197,2018-09-16,4228
200,2018-09-16,5832
206,2018-09-16,5600
207,2018-09-16,5700
211,2018-09-16,6576
213,2018-09-16,6704
218,2018-09-16,4368
221,2018-09-16,6780
222,2018-09-16,6128
227,2018-09-16,7244
229,2018-09-16,5648
230,2018-09-16,6336
231,2018-09-16,7228
236,2018-09-16,6036
254,2018-09-16,4956
257,2018-09-16,6496
262,2018-09-16,3808
266,2018-09-16,4624
267,2018-09-16,5524
268,2018-09-16,4568
272,2018-09-16,4664
278,2018-09-16,3784
291,2018-09-16,6000
301,2018-09-16,3632
306,2018-09-16,6780
323,2018-09-16,5548
101,2018-09-17,6672
105,2018-09-17,11596
110,2018-09-17,5304
111,2018-09-17,8512
112,2018-09-17,6124
113,2018-09-17,6116
115,2018-09-17,9272
117,2018-09-17,10664
118,2018-09-17,8864
122,2018-09-17,7468
123,2018-09-17,9784
124,2018-09-17,6288
125,2018-09-17,10364
126,2018-09-17,13708
127,2018-09-17,7540
128,2018-09-17,6792
134,2018-09-17,7380
138,2018-09-17,7540
139,2018-09-17,10632
140,2018-09-17,6032
141,2018-09-17,6524
143,2018-09-17,11884
152,2018-09-17,5668
154,2018-09-17,13576
155,2018-09-17,10012
159,2018-09-17,6060
163,2018-09-17,8264
168,2018-09-17,7172
170,2018-09-17,9444
173,2018-09-17,6908
180,2018-09-17,11120
182,2018-09-17,7376
183,2018-09-17,9192
184,2018-09-17,8996
189,2018-09-17,8100
191,2018-09-17,6252
192,2018-09-17,4876
193,2018-09-17,9052
196,2018-09-17,11736
197,2018-09-17,7324
200,2018-09-17,9796
268,2018-10-03,6904
272,2018-10-03,4544
278,2018-10-03,5684
291,2018-10-03,9580
301,2018-10-03,6372
306,2018-10-03,6176
323,2018-10-03,8776
101,2018-10-04,6832
105,2018-10-04,12984
110,2018-10-04,5652
111,2018-10-04,9388
112,2018-10-04,6500
113,2018-10-04,6408
115,2018-10-04,9680
117,2018-10-04,11336
118,2018-10-04,9204
122,2018-10-04,8152
123,2018-10-04,10988
124,2018-10-04,6108
125,2018-10-04,10884
126,2018-10-04,14920
127,2018-10-04,7444
128,2018-10-04,7596
134,2018-10-04,7668
138,2018-10-04,7584
139,2018-10-04,12024
140,2018-10-04,7140
141,2018-10-04,7152
143,2018-10-04,12524
152,2018-10-04,5996
154,2018-10-04,13808
155,2018-10-04,10228
159,2018-10-04,7032
163,2018-10-04,8876
168,2018-10-04,7712
170,2018-10-04,9260
173,2018-10-04,7656
180,2018-10-04,11484
182,2018-10-04,7804
183,2018-10-04,9520
184,2018-10-04,9548
189,2018-10-04,8888
191,2018-10-04,6756
192,2018-10-04,5316
193,2018-10-04,10056
196,2018-10-04,12100
197,2018-10-04,8112
200,2018-10-04,10584
206,2018-10-04,11292
207,2018-10-04,8388
211,2018-10-04,10692
213,2018-10-04,12320
218,2018-10-04,7448
221,2018-10-04,12916
222,2018-10-04,10364
227,2018-10-04,14528
229,2018-10-04,9524
230,2018-10-04,10748
231,2018-10-04,11240
236,2018-10-04,10376
254,2018-10-04,5360
257,2018-10-04,9964
262,2018-10-04,6696
266,2018-10-04,5084
267,2018-10-04,8964
268,2018-10-04,7900
272,2018-10-04,5280
278,2018-10-04,6024
291,2018-10-04,11244
301,2018-10-04,7896
128,2018-10-21,5284
134,2018-10-21,5280
138,2018-10-21,4704
139,2018-10-21,6980
140,2018-10-21,4644
141,2018-10-21,5056
143,2018-10-21,7844
152,2018-10-21,4184
154,2018-10-21,8528
155,2018-10-21,7184
159,2018-10-21,4944
163,2018-10-21,6140
168,2018-10-21,5180
170,2018-10-21,5044
173,2018-10-21,4520
180,2018-10-21,6780
182,2018-10-21,4888
183,2018-10-21,5180
184,2018-10-21,5856
189,2018-10-21,5584
191,2018-10-21,3628
192,2018-10-21,3592
193,2018-10-21,6824
196,2018-10-21,8768
197,2018-10-21,4320
200,2018-10-21,6244
206,2018-10-21,6136
207,2018-10-21,5628
211,2018-10-21,7188
213,2018-10-21,7160
218,2018-10-21,4816
221,2018-10-21,6784
222,2018-10-21,6784
227,2018-10-21,7404
229,2018-10-21,5844
230,2018-10-21,6608
231,2018-10-21,8124
236,2018-10-21,6208
254,2018-10-21,5540
257,2018-10-21,6672
262,2018-10-21,3684
266,2018-10-21,4580
267,2018-10-21,5976
268,2018-10-21,5208
272,2018-10-21,4376
278,2018-10-21,4088
291,2018-10-21,6104
301,2018-10-21,4092
306,2018-10-21,6392
323,2018-10-21,5740
101,2018-10-22,7772
105,2018-10-22,12896
110,2018-10-22,6224
111,2018-10-22,9312
112,2018-10-22,6476
113,2018-10-22,6796
115,2018-10-22,10272
117,2018-10-22,9492
118,2018-10-22,9752
122,2018-10-22,8976
123,2018-10-22,10660
124,2018-10-22,7544
125,2018-10-22,11224
126,2018-10-22,13524
127,2018-10-22,7032
128,2018-10-22,7596
134,2018-10-22,7956
138,2018-10-22,8728
139,2018-10-22,12248
140,2018-10-22,7060
141,2018-10-22,7464
134,2018-08-31,6716
138,2018-08-31,7264
139,2018-08-31,10496
140,2018-08-31,6668
141,2018-08-31,7048
143,2018-08-31,10912
152,2018-08-31,5396
154,2018-08-31,12248
155,2018-08-31,10452
159,2018-08-31,6280
163,2018-08-31,7884
168,2018-08-31,6640
170,2018-08-31,9152
173,2018-08-31,7140
180,2018-08-31,9496
182,2018-08-31,7228
183,2018-08-31,8184
184,2018-08-31,8880
189,2018-08-31,7848
191,2018-08-31,5884
192,2018-08-31,5016
193,2018-08-31,9068
196,2018-08-31,11724
197,2018-08-31,7032
200,2018-08-31,9828
206,2018-08-31,10524
207,2018-08-31,8672
211,2018-08-31,13100
213,2018-08-31,11716
218,2018-08-31,6816
221,2018-08-31,11380
222,2018-08-31,10780
227,2018-08-31,11360
229,2018-08-31,8116
230,2018-08-31,9244
231,2018-08-31,10656
236,2018-08-31,8396
254,2018-08-31,5780
257,2018-08-31,9188
262,2018-08-31,6420
266,2018-08-31,7616
267,2018-08-31,9096
268,2018-08-31,7948
272,2018-08-31,6208
278,2018-08-31,6016
291,2018-08-31,10328
301,2018-08-31,7252
306,2018-08-31,9556
323,2018-08-31,9840
101,2018-09-01,8728
105,2018-09-01,11292
110,2018-09-01,5984
111,2018-09-01,7876
112,2018-09-01,6236
113,2018-09-01,6084
115,2018-09-01,8728
117,2018-09-01,8136
118,2018-09-01,8640
122,2018-09-01,7148
124,2018-09-01,6620
125,2018-09-01,10096
126,2018-09-01,11932
127,2018-09-01,7140
128,2018-09-01,6956
134,2018-09-01,4832
138,2018-09-01,6904
139,2018-09-01,9700
140,2018-09-01,6128
141,2018-09-01,7036
143,2018-09-01,9780
206,2018-09-17,10912
207,2018-09-17,7696
211,2018-09-17,11380
213,2018-09-17,11484
218,2018-09-17,6604
221,2018-09-17,13560
222,2018-09-17,9512
227,2018-09-17,15480
229,2018-09-17,8288
230,2018-09-17,10176
231,2018-09-17,10840
236,2018-09-17,9256
254,2018-09-17,5160
257,2018-09-17,9832
262,2018-09-17,6592
266,2018-09-17,5884
267,2018-09-17,8428
268,2018-09-17,8228
272,2018-09-17,5868
278,2018-09-17,6180
291,2018-09-17,10980
301,2018-09-17,7572
306,2018-09-17,8336
323,2018-09-17,11540
101,2018-09-18,5760
105,2018-09-18,10260
110,2018-09-18,4428
111,2018-09-18,7236
112,2018-09-18,5100
113,2018-09-18,5168
115,2018-09-18,7968
117,2018-09-18,9136
118,2018-09-18,7952
122,2018-09-18,6224
123,2018-09-18,8296
124,2018-09-18,4948
125,2018-09-18,9160
126,2018-09-18,12280
127,2018-09-18,6296
128,2018-09-18,5924
134,2018-09-18,6316
138,2018-09-18,5540
139,2018-09-18,9564
140,2018-09-18,5324
141,2018-09-18,6028
143,2018-09-18,10320
152,2018-09-18,4720
154,2018-09-18,12072
155,2018-09-18,9044
159,2018-09-18,5556
163,2018-09-18,7168
168,2018-09-18,5824
170,2018-09-18,8340
173,2018-09-18,5488
180,2018-09-18,9336
182,2018-09-18,6624
183,2018-09-18,7692
184,2018-09-18,7804
189,2018-09-18,6712
191,2018-09-18,5048
192,2018-09-18,4292
193,2018-09-18,7728
196,2018-09-18,10304
197,2018-09-18,6588
200,2018-09-18,8572
206,2018-09-18,9644
207,2018-09-18,7060
211,2018-09-18,10004
213,2018-09-18,9384
218,2018-09-18,5732
306,2018-10-04,8316
323,2018-10-04,11496
101,2018-10-05,6856
105,2018-10-05,11940
110,2018-10-05,5388
111,2018-10-05,8664
112,2018-10-05,6088
113,2018-10-05,7024
115,2018-10-05,9536
117,2018-10-05,10656
118,2018-10-05,9416
122,2018-10-05,7776
123,2018-10-05,9728
124,2018-10-05,5924
125,2018-10-05,10108
126,2018-10-05,14912
127,2018-10-05,6924
128,2018-10-05,7416
134,2018-10-05,7216
138,2018-10-05,7344
139,2018-10-05,10896
140,2018-10-05,7092
141,2018-10-05,7056
143,2018-10-05,11044
152,2018-10-05,5628
154,2018-10-05,12804
155,2018-10-05,9984
159,2018-10-05,6576
163,2018-10-05,8464
168,2018-10-05,6880
170,2018-10-05,9472
173,2018-10-05,7360
180,2018-10-05,10332
182,2018-10-05,7288
183,2018-10-05,8844
184,2018-10-05,9156
189,2018-10-05,8304
191,2018-10-05,6516
192,2018-10-05,5148
193,2018-10-05,9348
196,2018-10-05,11648
197,2018-10-05,7580
200,2018-10-05,9956
206,2018-10-05,10904
207,2018-10-05,8576
211,2018-10-05,10548
213,2018-10-05,11080
218,2018-10-05,6900
221,2018-10-05,11408
222,2018-10-05,10456
227,2018-10-05,12840
229,2018-10-05,8568
230,2018-10-05,9704
231,2018-10-05,10944
236,2018-10-05,8716
254,2018-10-05,5372
257,2018-10-05,9808
262,2018-10-05,6628
266,2018-10-05,5952
267,2018-10-05,9200
268,2018-10-05,7812
272,2018-10-05,5344
278,2018-10-05,6232
291,2018-10-05,10352
301,2018-10-05,7304
306,2018-10-05,8184
323,2018-10-05,10752
101,2018-10-06,6624
105,2018-10-06,10772
110,2018-10-06,5520
143,2018-10-22,12364
152,2018-10-22,6608
154,2018-10-22,13768
155,2018-10-22,11128
159,2018-10-22,7756
163,2018-10-22,9880
168,2018-10-22,8252
170,2018-10-22,8604
173,2018-10-22,8032
180,2018-10-22,10640
182,2018-10-22,9100
183,2018-10-22,8784
184,2018-10-22,9572
189,2018-10-22,8416
191,2018-10-22,6352
192,2018-10-22,6360
193,2018-10-22,9552
196,2018-10-22,13760
197,2018-10-22,7260
200,2018-10-22,9660
206,2018-10-22,10276
207,2018-10-22,9048
211,2018-10-22,11668
213,2018-10-22,11060
218,2018-10-22,7184
221,2018-10-22,10420
222,2018-10-22,10280
227,2018-10-22,11732
229,2018-10-22,9308
230,2018-10-22,10524
231,2018-10-22,11648
236,2018-10-22,10052
254,2018-10-22,6724
257,2018-10-22,10724
262,2018-10-22,6644
266,2018-10-22,6820
267,2018-10-22,9268
268,2018-10-22,8824
272,2018-10-22,6440
278,2018-10-22,6444
291,2018-10-22,10568
301,2018-10-22,7116
306,2018-10-22,10236
323,2018-10-22,10320
101,2018-10-24,6032
105,2018-10-24,11324
110,2018-10-24,5068
111,2018-10-24,7864
112,2018-10-24,5776
113,2018-10-24,5824
115,2018-10-24,8576
117,2018-10-24,10516
118,2018-10-24,8524
122,2018-10-24,6984
123,2018-10-24,8736
124,2018-10-24,5644
125,2018-10-24,9548
126,2018-10-24,13892
127,2018-10-24,7044
128,2018-10-24,6196
134,2018-10-24,6924
138,2018-10-24,6848
139,2018-10-24,9920
140,2018-10-24,6088
141,2018-10-24,6748
143,2018-10-24,10196
152,2018-10-24,5132
154,2018-10-24,12064
155,2018-10-24,9292
159,2018-10-24,6068
152,2018-09-01,5488
154,2018-09-01,11980
155,2018-09-01,10212
159,2018-09-01,6880
163,2018-09-01,8112
168,2018-09-01,7168
170,2018-09-01,7844
173,2018-09-01,6732
180,2018-09-01,8812
182,2018-09-01,6804
183,2018-09-01,7276
184,2018-09-01,9388
189,2018-09-01,7456
191,2018-09-01,5636
192,2018-09-01,5484
193,2018-09-01,8624
196,2018-09-01,10976
197,2018-09-01,6452
200,2018-09-01,9232
206,2018-09-01,8804
207,2018-09-01,7804
211,2018-09-01,12040
213,2018-09-01,10276
218,2018-09-01,6496
221,2018-09-01,9484
222,2018-09-01,9868
227,2018-09-01,10604
229,2018-09-01,8096
230,2018-09-01,8460
231,2018-09-01,10400
236,2018-09-01,9412
254,2018-09-01,6128
257,2018-09-01,9544
262,2018-09-01,5312
266,2018-09-01,8368
267,2018-09-01,8076
268,2018-09-01,7784
272,2018-09-01,6152
278,2018-09-01,5644
291,2018-09-01,9204
301,2018-09-01,6356
306,2018-09-01,10576
323,2018-09-01,8932
101,2018-09-02,4784
105,2018-09-02,7672
110,2018-09-02,3420
111,2018-09-02,5040
112,2018-09-02,3640
113,2018-09-02,3960
115,2018-09-02,5736
117,2018-09-02,5492
118,2018-09-02,6032
122,2018-09-02,4892
124,2018-09-02,3828
125,2018-09-02,7060
126,2018-09-02,8840
127,2018-09-02,4140
128,2018-09-02,4852
134,2018-09-02,3056
138,2018-09-02,4752
139,2018-09-02,7064
140,2018-09-02,4404
141,2018-09-02,5496
143,2018-09-02,8012
152,2018-09-02,3652
154,2018-09-02,7336
155,2018-09-02,7004
159,2018-09-02,4828
163,2018-09-02,5796
168,2018-09-02,4496
170,2018-09-02,5616
221,2018-09-18,10840
222,2018-09-18,8036
227,2018-09-18,13792
229,2018-09-18,6760
230,2018-09-18,8840
231,2018-09-18,9564
236,2018-09-18,7916
254,2018-09-18,4480
257,2018-09-18,8460
262,2018-09-18,5616
266,2018-09-18,5040
267,2018-09-18,7716
268,2018-09-18,7236
272,2018-09-18,4992
278,2018-09-18,5656
291,2018-09-18,10004
301,2018-09-18,6728
306,2018-09-18,6664
323,2018-09-18,9052
101,2018-09-19,5536
105,2018-09-19,9900
110,2018-09-19,4636
111,2018-09-19,6696
112,2018-09-19,5260
113,2018-09-19,4680
115,2018-09-19,7992
117,2018-09-19,8812
118,2018-09-19,7832
122,2018-09-19,5652
123,2018-09-19,8128
124,2018-09-19,4964
125,2018-09-19,8684
126,2018-09-19,12116
127,2018-09-19,6120
128,2018-09-19,5620
134,2018-09-19,5952
138,2018-09-19,6044
139,2018-09-19,9112
140,2018-09-19,4956
141,2018-09-19,5700
143,2018-09-19,9728
152,2018-09-19,4384
154,2018-09-19,11228
155,2018-09-19,8992
159,2018-09-19,5452
163,2018-09-19,6704
168,2018-09-19,5800
170,2018-09-19,8356
173,2018-09-19,5272
180,2018-09-19,9096
182,2018-09-19,6156
183,2018-09-19,7348
184,2018-09-19,7428
189,2018-09-19,6556
191,2018-09-19,5052
192,2018-09-19,4176
193,2018-09-19,7648
196,2018-09-19,10044
197,2018-09-19,6444
200,2018-09-19,8280
206,2018-09-19,9376
207,2018-09-19,6740
211,2018-09-19,9672
213,2018-09-19,9620
218,2018-09-19,5640
221,2018-09-19,10792
222,2018-09-19,8200
227,2018-09-19,13244
229,2018-09-19,6604
230,2018-09-19,8512
231,2018-09-19,9048
111,2018-10-06,8208
112,2018-10-06,6156
113,2018-10-06,6208
115,2018-10-06,8860
117,2018-10-06,8524
118,2018-10-06,8444
122,2018-10-06,7296
123,2018-10-06,9956
124,2018-10-06,6144
125,2018-10-06,9900
126,2018-10-06,12240
127,2018-10-06,6372
128,2018-10-06,7072
134,2018-10-06,7064
138,2018-10-06,7280
139,2018-10-06,10924
140,2018-10-06,6316
141,2018-10-06,7144
143,2018-10-06,10588
152,2018-10-06,5756
154,2018-10-06,12036
155,2018-10-06,10432
159,2018-10-06,7000
163,2018-10-06,8252
168,2018-10-06,6640
170,2018-10-06,8132
173,2018-10-06,7256
180,2018-10-06,8688
182,2018-10-06,7004
183,2018-10-06,7616
184,2018-10-06,9052
189,2018-10-06,7412
191,2018-10-06,5728
192,2018-10-06,5088
193,2018-10-06,8452
196,2018-10-06,11064
197,2018-10-06,6592
200,2018-10-06,8908
206,2018-10-06,8900
207,2018-10-06,8156
211,2018-10-06,9484
213,2018-10-06,9788
218,2018-10-06,6284
221,2018-10-06,9624
222,2018-10-06,9684
227,2018-10-06,11228
229,2018-10-06,8396
230,2018-10-06,8852
231,2018-10-06,10572
236,2018-10-06,9280
254,2018-10-06,6092
257,2018-10-06,9096
262,2018-10-06,5624
266,2018-10-06,6464
267,2018-10-06,8292
268,2018-10-06,7228
272,2018-10-06,5692
278,2018-10-06,6008
291,2018-10-06,9632
301,2018-10-06,6508
306,2018-10-06,8796
323,2018-10-06,8624
101,2018-10-07,4200
105,2018-10-07,7652
110,2018-10-07,3224
111,2018-10-07,5184
112,2018-10-07,4236
113,2018-10-07,3908
115,2018-10-07,5556
117,2018-10-07,5788
118,2018-10-07,5524
163,2018-10-24,7908
168,2018-10-24,6532
170,2018-10-24,9060
173,2018-10-24,6304
180,2018-10-24,10300
182,2018-10-24,7092
183,2018-10-24,8820
184,2018-10-24,8212
189,2018-10-24,7144
191,2018-10-24,5848
192,2018-10-24,4876
193,2018-10-24,8588
196,2018-10-24,11116
197,2018-10-24,7868
200,2018-10-24,9836
206,2018-10-24,10032
207,2018-10-24,7144
211,2018-10-24,9760
213,2018-10-24,10520
218,2018-10-24,6476
221,2018-10-24,11976
222,2018-10-24,9288
227,2018-10-24,14476
229,2018-10-24,7560
230,2018-10-24,9588
231,2018-10-24,10076
236,2018-10-24,8820
254,2018-10-24,4808
257,2018-10-24,8868
262,2018-10-24,6380
266,2018-10-24,5080
267,2018-10-24,8480
268,2018-10-24,8060
272,2018-10-24,4992
278,2018-10-24,6448
291,2018-10-24,9824
301,2018-10-24,7440
306,2018-10-24,6992
323,2018-10-24,10256
101,2018-10-25,6264
105,2018-10-25,12704
110,2018-10-25,5952
111,2018-10-25,9140
112,2018-10-25,6940
113,2018-10-25,6320
115,2018-10-25,9368
117,2018-10-25,10760
118,2018-10-25,9792
122,2018-10-25,8012
123,2018-10-25,10140
124,2018-10-25,6500
125,2018-10-25,10372
126,2018-10-25,14672
127,2018-10-25,7764
128,2018-10-25,7008
134,2018-10-25,8048
138,2018-10-25,7612
139,2018-10-25,11616
140,2018-10-25,6968
141,2018-10-25,7104
143,2018-10-25,12764
152,2018-10-25,6088
154,2018-10-25,14360
155,2018-10-25,9564
159,2018-10-25,7108
163,2018-10-25,9260
168,2018-10-25,7316
170,2018-10-25,9796
173,2018-10-25,7656
180,2018-10-25,11796
173,2018-09-02,4044
180,2018-09-02,6464
182,2018-09-02,5000
183,2018-09-02,4448
184,2018-09-02,5984
189,2018-09-02,5276
191,2018-09-02,3692
192,2018-09-02,3408
193,2018-09-02,6456
196,2018-09-02,7480
197,2018-09-02,3960
200,2018-09-02,6180
206,2018-09-02,6032
207,2018-09-02,5344
211,2018-09-02,7132
213,2018-09-02,7000
218,2018-09-02,4300
221,2018-09-02,6924
222,2018-09-02,6944
227,2018-09-02,7980
229,2018-09-02,5304
230,2018-09-02,5968
231,2018-09-02,7608
236,2018-09-02,5968
254,2018-09-02,4440
257,2018-09-02,6816
262,2018-09-02,3556
266,2018-09-02,4264
267,2018-09-02,5888
268,2018-09-02,4464
272,2018-09-02,4600
278,2018-09-02,3780
291,2018-09-02,6168
301,2018-09-02,3972
306,2018-09-02,6308
323,2018-09-02,5920
101,2018-09-03,6996
105,2018-09-03,11368
110,2018-09-03,4924
111,2018-09-03,8044
112,2018-09-03,6204
113,2018-09-03,5768
115,2018-09-03,8528
117,2018-09-03,10428
118,2018-09-03,8252
122,2018-09-03,7340
123,2018-09-03,4
124,2018-09-03,6164
125,2018-09-03,10300
126,2018-09-03,13244
127,2018-09-03,7164
128,2018-09-03,6352
134,2018-09-03,7696
138,2018-09-03,7116
139,2018-09-03,10640
140,2018-09-03,5604
141,2018-09-03,6328
143,2018-09-03,10828
152,2018-09-03,5444
154,2018-09-03,12640
155,2018-09-03,9756
159,2018-09-03,5940
163,2018-09-03,8480
168,2018-09-03,6996
170,2018-09-03,8836
173,2018-09-03,6776
180,2018-09-03,10380
182,2018-09-03,7268
183,2018-09-03,8036
184,2018-09-03,8876
189,2018-09-03,7504
236,2018-09-19,7656
254,2018-09-19,3136
257,2018-09-19,8676
262,2018-09-19,5564
266,2018-09-19,5428
267,2018-09-19,7968
268,2018-09-19,7128
272,2018-09-19,5088
278,2018-09-19,5648
291,2018-09-19,9424
301,2018-09-19,6284
306,2018-09-19,7104
323,2018-09-19,9268
101,2018-09-20,6980
105,2018-09-20,11592
110,2018-09-20,5584
111,2018-09-20,8836
112,2018-09-20,6372
113,2018-09-20,6344
115,2018-09-20,9344
117,2018-09-20,9792
118,2018-09-20,9136
122,2018-09-20,7296
123,2018-09-20,9880
124,2018-09-20,6288
125,2018-09-20,10244
126,2018-09-20,13932
127,2018-09-20,7592
128,2018-09-20,6684
134,2018-09-20,7572
138,2018-09-20,7492
139,2018-09-20,10656
140,2018-09-20,6440
141,2018-09-20,6936
143,2018-09-20,11560
152,2018-09-20,5764
154,2018-09-20,13564
155,2018-09-20,10008
159,2018-09-20,6748
163,2018-09-20,8692
168,2018-09-20,7104
170,2018-09-20,9476
173,2018-09-20,7176
180,2018-09-20,11024
182,2018-09-20,7308
183,2018-09-20,8996
184,2018-09-20,8644
189,2018-09-20,8524
191,2018-09-20,6204
192,2018-09-20,4904
193,2018-09-20,9124
196,2018-09-20,11912
197,2018-09-20,7720
200,2018-09-20,9588
206,2018-09-20,11036
207,2018-09-20,7928
211,2018-09-20,11560
213,2018-09-20,11180
218,2018-09-20,7384
221,2018-09-20,12092
222,2018-09-20,9700
227,2018-09-20,14084
229,2018-09-20,8732
230,2018-09-20,10440
231,2018-09-20,10360
236,2018-09-20,9684
254,2018-09-20,6508
257,2018-09-20,9764
262,2018-09-20,6400
266,2018-09-20,5656
122,2018-10-07,4548
123,2018-10-07,6020
124,2018-10-07,3400
125,2018-10-07,6064
126,2018-10-07,8596
127,2018-10-07,3800
128,2018-10-07,4300
134,2018-10-07,4324
138,2018-10-07,4588
139,2018-10-07,6984
140,2018-10-07,4332
141,2018-10-07,4936
143,2018-10-07,7200
152,2018-10-07,3704
154,2018-10-07,7676
155,2018-10-07,7284
159,2018-10-07,4500
163,2018-10-07,5852
168,2018-10-07,4508
170,2018-10-07,5008
173,2018-10-07,4168
180,2018-10-07,6236
182,2018-10-07,4808
183,2018-10-07,4780
184,2018-10-07,5480
189,2018-10-07,5736
191,2018-10-07,3132
192,2018-10-07,3480
193,2018-10-07,6520
196,2018-10-07,7704
197,2018-10-07,3944
200,2018-10-07,5764
206,2018-10-07,5752
207,2018-10-07,5240
211,2018-10-07,6048
213,2018-10-07,6492
218,2018-10-07,3908
221,2018-10-07,6788
222,2018-10-07,6244
227,2018-10-07,7420
229,2018-10-07,5408
230,2018-10-07,6076
231,2018-10-07,7324
236,2018-10-07,5564
254,2018-10-07,4324
257,2018-10-07,6652
262,2018-10-07,3468
266,2018-10-07,3504
267,2018-10-07,5388
268,2018-10-07,4592
272,2018-10-07,3764
278,2018-10-07,3764
291,2018-10-07,5740
301,2018-10-07,3952
306,2018-10-07,5948
323,2018-10-07,5352
101,2018-10-08,5948
105,2018-10-08,10884
110,2018-10-08,4924
111,2018-10-08,8108
112,2018-10-08,6984
113,2018-10-08,5456
115,2018-10-08,8624
117,2018-10-08,10648
118,2018-10-08,8296
122,2018-10-08,6808
123,2018-10-08,9720
124,2018-10-08,5612
125,2018-10-08,9460
126,2018-10-08,13296
127,2018-10-08,7072
182,2018-10-25,7508
183,2018-10-25,9916
184,2018-10-25,9664
189,2018-10-25,8752
191,2018-10-25,6660
192,2018-10-25,5352
193,2018-10-25,10608
196,2018-10-25,12564
197,2018-10-25,7944
200,2018-10-25,10332
206,2018-10-25,11076
207,2018-10-25,8148
211,2018-10-25,10420
213,2018-10-25,12008
218,2018-10-25,7196
221,2018-10-25,13080
222,2018-10-25,10120
227,2018-10-25,14920
229,2018-10-25,9152
230,2018-10-25,10960
231,2018-10-25,11188
236,2018-10-25,9852
254,2018-10-25,5140
257,2018-10-25,9896
262,2018-10-25,6724
266,2018-10-25,4892
267,2018-10-25,8440
268,2018-10-25,8408
272,2018-10-25,5008
278,2018-10-25,6060
291,2018-10-25,10624
301,2018-10-25,7824
